"Species","NicheBreadth","Occurrences","LogOccurrences","Bootstrap","Algorithm","PAStrategy","PANumber","MeanSuitability","SuitableArea","SchoenersD","ElevationCentroid","TSS"
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"MAXENT","random",3,258.052949585952,36.7934027777772,0.727919259811295,1972.60203817432,364
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GLM","random",5,139.112939335905,49.1249999999992,0.772785266281933,1984.10546117432,145
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GAM","random",5,144.508213524668,44.0624999999993,0.788686511976483,2004.70049248201,157.5
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"RF","random",5,55.9120923583201,3.37326388888884,0.502724668658005,2038.54538700491,439
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"MAXENT","random",5,260.538033069889,46.6180555555548,0.725244882296864,1974.94042562597,283
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GLM","disk",1,468.203396002482,64.6215277777768,0.915067531069305,2063.97008299686,434
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GAM","disk",1,489.823510371429,63.8940972222212,0.909896449569109,1979.76679687412,475
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"RF","disk",1,501.350443719149,62.812499999999,0.905290271458678,2003.81918208125,485
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"MAXENT","disk",1,338.127694009117,48.6249999999992,0.667421886475632,2087.79917159457,91
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GLM","disk",3,453.882650446417,58.0347222222213,0.904343517399021,2064.76264512459,535
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GAM","disk",3,473.720349041081,63.5329861111101,0.898649608613327,1981.25907956075,434
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"RF","disk",3,495.631133169692,61.8958333333324,0.902747143186186,2002.43232418478,485
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"MAXENT","disk",3,366.119237720174,50.9982638888881,0.734731631364557,2075.6727529893,182
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GLM","disk",5,453.882650446417,58.0347222222213,0.904343517399021,2064.76264512459,535
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"GAM","disk",5,473.720349041081,63.5329861111101,0.898649608613327,1981.25907956075,434
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"RF","disk",5,496.378361610876,61.6128472222212,0.902940451328856,2001.05208182593,495
"Artemisia tridentata",0.428705833807928,6011,3.77894672796862,8,"MAXENT","disk",5,366.119237720174,50.9982638888881,0.734731631364557,2075.6727529893,182
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","random",1,293.756224206296,43.0399305555549,0.763611438609058,1990.9494728144,423
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","random",1,304.579518787258,33.8038194444439,0.782958487924346,2017.70445190313,512
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","random",1,223.284573678958,23.1562499999996,0.774369317112265,2060.17850308336,490
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","random",1,238.874099749144,32.2256944444439,0.717119240373743,1978.43703956269,393
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","random",3,172.728589539557,32.743055555555,0.730505237510614,1971.83003020036,283
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","random",3,176.453254389987,36.868055555555,0.750112092310488,1994.21890167949,234
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","random",3,115.394033393575,7.26909722222211,0.715263469497715,2072.66729826978,470
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","random",3,207.859169746176,34.4288194444439,0.702307579333478,1968.44245099542,303
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","random",5,125.948156340194,32.7447916666662,0.716605059217927,1965.41430812828,192
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","random",5,129.033582391498,30.9809027777773,0.733505450413977,1990.32101055635,194
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","random",5,81.250748523184,3.67361111111105,0.677406762352313,2076.35390306582,470
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","random",5,206.310657351711,32.5954861111106,0.710223718498549,1977.11907732899,323
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","disk",1,284.054905187063,37.086805555555,0.747548877517714,2009.81126081266,454
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","disk",1,289.211906239042,30.7170138888884,0.755976739603794,2033.14413931865,599
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","disk",1,283.982170312626,29.9635416666662,0.883182742584327,2042.06088769728,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","disk",1,341.634572330267,35.8697916666661,0.740470948746372,1965.30199274505,534
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","disk",3,200.066989453241,32.9079861111106,0.688217142386603,2015.38501925993,276.5
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","disk",3,200.839640708872,32.1111111111106,0.689226978649537,2026.13896767381,301
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","disk",3,215.796131955871,22.8090277777774,0.798428330571036,2047.95351784516,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","disk",3,223.793893129771,30.1840277777773,0.632402264528672,2025.75175572585,333
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GLM","disk",5,166.774809160305,30.6180555555551,0.64841545705095,2009.14530865051,216
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"GAM","disk",5,166.501362177326,29.7743055555551,0.648324723509373,2013.59613224672,240
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"RF","disk",5,194.8131794028,22.2777777777774,0.75335300205877,2060.01751254343,439
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,1,"MAXENT","disk",5,228.140398672889,29.4427083333329,0.650618823593335,2001.19153912537,383
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","random",1,299.534539961697,40.8767361111105,0.75899557924285,1998.93231088723,472
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","random",1,310.948574434224,40.4670138888883,0.786867100610487,2030.97452991125,461
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","random",1,225.390904431797,22.9531249999996,0.770256478318095,2059.91545655611,500
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","random",1,224.920103579424,38.4461805555549,0.690118313947496,1987.92483362941,257
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","random",3,174.825209721361,36.4756944444439,0.737075617142412,1970.91390879446,256
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","random",3,179.182504787851,34.0659722222217,0.76074776235525,1998.97419226104,264
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","random",3,116.111941304993,7.44965277777766,0.698721001984762,2058.74200753702,475
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","random",3,219.63246837321,35.0190972222217,0.707179493301438,1971.38834276162,313
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","random",5,126.73403824886,37.8489583333327,0.718684127525491,1954.92444860614,165
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","random",5,128.456922827934,36.1510416666661,0.742067463795307,1987.6294122347,164
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","random",5,80.051196288404,3.45312499999995,0.665022853088828,2055.2039175965,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","random",5,202.067272678229,33.6388888888884,0.696719906520132,1959.17136488752,313
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","disk",1,292.540730450732,38.4045138888883,0.762090542467274,2015.56307426331,453
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","disk",1,297.382515577374,31.1215277777773,0.768952633454607,2040.47253725262,605
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","disk",1,296.526717557252,29.9791666666662,0.884706101045434,1998.82838826231,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","disk",1,325.396514983951,41.3923611111105,0.731234298567972,2019.22001736654,363
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","disk",3,209.304763574569,32.7708333333328,0.695827706101454,2006.49995453992,311
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","disk",3,207.703369028673,26.4253472222218,0.692459430565392,2021.95000920108,442
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","disk",3,227.962749170555,24.4565972222218,0.809439107519186,1999.23434615631,480
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","disk",3,303.32092088582,40.7986111111105,0.715347404619418,2022.03650634928,333
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GLM","disk",5,173.257734739568,26.241319444444,0.657449749232585,2009.22006912771,321
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"GAM","disk",5,171.157513554339,26.5277777777774,0.653613056588639,2015.42422138512,311
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"RF","disk",5,197.385024141559,22.8819444444441,0.760221305234658,2010.1761617622,444
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,2,"MAXENT","disk",5,229.10150244113,35.1302083333328,0.656515351426811,2031.26006071716,252
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","random",1,288.400142961185,34.1545138888884,0.769037504263186,1992.57507621336,507
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","random",1,297.945566854584,34.4357638888883,0.777909980450613,2002.9548259618,492
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","random",1,219.264774903569,21.5156249999997,0.77860289226213,2047.20314959041,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","random",1,257.493270034796,42.5555555555549,0.721218615917191,1956.50631994518,302
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","random",3,169.078520756346,34.9270833333328,0.750515006148541,1989.42587888992,254
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","random",3,173.182612683085,31.5503472222217,0.760544174153699,2007.55898667668,272
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","random",3,114.170744207375,7.92013888888876,0.726122219282438,2078.48532905611,455
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","random",3,216.412227227362,32.9531249999995,0.720181366259506,1994.43705240295,343
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","random",5,124.746270870984,37.0295138888883,0.729421395248486,1970.97216219755,162
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","random",5,127.139063469371,33.5329861111106,0.746032305348354,1999.7499266192,173
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","random",5,80.1346532516926,4.25173611111104,0.674303609866209,2079.57892906768,449.5
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","random",5,212.023750438324,33.0329861111106,0.710010020335641,1976.92576278188,333
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","disk",1,294.418040083079,37.0017361111105,0.763957847051431,2044.74907718398,494
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","disk",1,297.792490491733,31.0260416666662,0.765754787372625,2056.43554945032,625
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","disk",1,295.879723788202,31.5312499999995,0.891889246429884,2024.45815204078,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","disk",1,261.614436382273,32.9288194444439,0.679231194985257,2012.7550445765,346
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","disk",3,210.325290642786,32.4079861111106,0.696922671169217,2030.95955883697,312
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","disk",3,208.32357780595,29.5989583333329,0.692019452605433,2032.27577720576,362
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","disk",3,224.931459552774,24.2795138888885,0.825271014402798,2037.47842936777,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","disk",3,263.155153346101,28.8020833333329,0.680002229000049,1980.58857665439,505
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GLM","disk",5,180.360923043725,32.8194444444439,0.661388909555398,2036.99552973778,211
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"GAM","disk",5,178.126169988941,27.7656249999996,0.658515214715228,2036.39755255845,301
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"RF","disk",5,198.505947724759,21.6440972222219,0.774861952908258,2027.77850505985,475
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,3,"MAXENT","disk",5,252.334556145982,35.1753472222217,0.688539694707435,2056.2730828316,323
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","random",1,297.218663178054,37.2934027777772,0.757140459989054,1979.91769035386,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","random",1,305.955048148248,32.6753472222217,0.777499708947117,2003.73633724648,532
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","random",1,228.772691716343,22.520833333333,0.771866223733453,2034.78269650018,500
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","random",1,224.870215520729,35.680555555555,0.643840557554251,1954.49124635561,292
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","random",3,176.703476923907,39.0295138888883,0.740717202951433,1974.7619228146,239
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","random",3,180.614760067974,35.5052083333328,0.755693589983864,1999.23812110668,254
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","random",3,117.43230922774,6.52430555555545,0.726524820696323,2075.14753507927,480
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","random",3,219.104563968387,31.1979166666662,0.719899662479651,1977.50549544505,367
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","random",5,127.347287783562,33.0364583333328,0.726146134644058,1971.13139511042,195
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","random",5,129.674911660777,33.0920138888884,0.742822582106717,2001.34579343509,186
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","random",5,80.2537695897284,3.01041666666662,0.676481107520291,2080.78512480304,480
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","random",5,220.972796914196,33.8923611111106,0.725630273885117,1983.68537843877,351
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","disk",1,289.209829255793,31.2934027777773,0.763995346803742,2014.64776299409,584
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","disk",1,291.589337253527,29.4843749999995,0.766273871624444,2026.53064102186,614
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","disk",1,303.551560434818,29.647569444444,0.903120966939339,2010.23945314406,510
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","disk",1,240.534148841475,28.3472222222218,0.642673471254108,2007.05893630067,447
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","disk",3,208.709424648666,33.0815972222217,0.697562135112617,2017.27122419437,302
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","disk",3,207.206093383325,27.1059027777773,0.696761050169909,2023.04967096371,422
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","disk",3,233.76122784776,24.9652777777774,0.820499622176093,2009.03405679286,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","disk",3,328.213538154452,35.2829861111106,0.736641646387457,1973.49342257006,505
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GLM","disk",5,173.81721198716,34.4861111111106,0.662360510119764,2017.82093996897,181
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"GAM","disk",5,171.036873196127,27.9548611111107,0.659382231272081,2016.12228510373,280
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"RF","disk",5,208.079006284897,22.6822916666663,0.775569544733057,2001.64511046182,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,4,"MAXENT","disk",5,172.074757910069,29.0434027777773,0.541297030314651,2060.28121349782,101
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","random",1,298.783386831387,35.8576388888883,0.758049942666139,2013.45043831039,525
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","random",1,306.674790278639,38.5868055555549,0.777522932404826,2017.98056424399,470
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","random",1,229.415531518895,25.0190972222218,0.774958720864355,2062.98095547601,475
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","random",1,232.745636986486,40.8315972222216,0.684325198199558,2004.73912923553,282
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","random",3,176.371604671864,37.3715277777772,0.732465226025158,1973.7153782879,252
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","random",3,179.765853855906,35.6545138888883,0.752330666710038,1993.90841462837,249
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","random",3,118.105980093329,6.76388888888878,0.713173815790305,2069.03237835052,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","random",3,209.436355299005,36.2326388888883,0.685011633389876,1966.95126103203,293
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","random",5,125.037210368732,38.7361111111105,0.713865552075181,1953.48578272333,153
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","random",5,127.402880802741,35.7413194444439,0.731869831128376,1982.05678440517,161
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","random",5,80.6819248509697,3.35069444444439,0.667948503865732,2070.73836832412,475
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","random",5,206.474226526043,38.3559027777772,0.697308566575041,1962.65033987975,261
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","disk",1,291.036387667575,30.1249999999995,0.763575858184336,2041.17768660761,624
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","disk",1,294.845386130068,33.8298611111106,0.769075437657814,2060.0070731766,554
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","disk",1,286.582796104982,30.1232638888884,0.885985166016892,2049.0956948121,500
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","disk",1,219.728872764546,30.9982638888884,0.614983224529779,2059.81987969936,251
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","disk",3,206.483788741132,28.3836805555551,0.688687800650897,2030.85925385633,401
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","disk",3,207.625940711569,26.7239583333329,0.691221052515801,2045.14355035291,442
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","disk",3,219.437703989426,24.098958333333,0.804542850707577,2062.56655891289,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","disk",3,186.098953416233,28.4305555555551,0.556320776968735,2086.52276868206,181
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GLM","disk",5,173.86065330564,28.4045138888884,0.653210197469309,2026.96733972163,281
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"GAM","disk",5,174.570806247134,27.2812499999996,0.654578081208018,2034.15873720143,311
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"RF","disk",5,201.228198419335,22.4878472222219,0.762476510134728,2056.79708471685,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,5,"MAXENT","disk",5,177.624861759232,28.850694444444,0.533244421511515,2076.68434940073,121
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","random",1,300.473295929652,36.2534722222217,0.756844007250808,1991.5188294589,506
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","random",1,310.319005745421,35.2170138888883,0.777150581233187,2018.44647924046,507
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","random",1,223.337712081569,21.3663194444441,0.772856796856465,2060.93697962958,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","random",1,219.354125644,34.8819444444439,0.677095720147304,1975.78809068809,337
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","random",3,173.183583740188,35.5260416666661,0.739804488642683,1975.25228002464,261
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","random",3,176.057939740512,34.1423611111106,0.757327607091689,2002.5244982531,257
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","random",3,116.48237261619,6.51041666666656,0.710165624156256,2077.80965303654,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","random",3,211.507296415181,31.961805555555,0.707693877729676,1973.5952390001,340
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","random",5,126.789118765679,39.2482638888883,0.72463592458221,1972.94768419129,158
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","random",5,128.380371159604,33.9791666666661,0.741323582296412,2001.89710261416,178
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","random",5,80.7197691041998,3.33333333333328,0.6695351164249,2078.15172910894,470
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","random",5,213.027526771505,32.1753472222217,0.71546121406056,1978.88186194499,351
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","disk",1,293.73301324414,28.9861111111107,0.764507593610254,2027.59102324942,639
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","disk",1,296.551560434818,28.4305555555551,0.770115941021134,2048.41173994384,655
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","disk",1,306.828608421223,30.3576388888884,0.888648479828158,2010.63518257535,495
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","disk",1,265.937380303725,35.2916666666661,0.69090339987559,2000.33685287491,392
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","disk",3,207.11311466566,34.5173611111106,0.69871543254239,2026.90022243843,271
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","disk",3,207.516022442209,29.3888888888884,0.697714504651912,2032.99322008805,381
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","disk",3,228.341407493324,25.2135416666663,0.818993238506907,2022.89662210475,465
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","disk",3,220.898834731476,34.7204861111106,0.636583127284447,2048.02269371348,282
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GLM","disk",5,173.290615812046,36.2135416666661,0.664830153440916,2030.14749354921,160
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"GAM","disk",5,172.192498583875,28.741319444444,0.661598129191589,2028.07465733978,280
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"RF","disk",5,205.697434790818,23.723958333333,0.775058165434123,2029.77879299816,455
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,6,"MAXENT","disk",5,213.99622366682,29.7361111111106,0.621564803761899,2035.78432282319,373
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","random",1,293.025314919213,42.1527777777771,0.763164226793934,2005.34708449138,442
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","random",1,302.565721684245,37.0920138888883,0.783414309656631,2034.87469540704,485
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"RF","random",1,227.513041836377,24.0815972222218,0.783771622871854,2078.2522358227,490
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"MAXENT","random",1,233.056752892941,35.4166666666661,0.708275519876121,2005.37212875572,342
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","random",3,174.711002616459,40.2222222222216,0.734259355212455,1970.58952810542,225
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","random",3,176.700806516872,33.3472222222217,0.758515333488014,2004.87797666524,264
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"RF","random",3,118.695492676611,7.08159722222211,0.717819785422678,2071.91267517165,475
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"MAXENT","random",3,211.773730207968,38.2083333333327,0.695168553023386,1973.87671803428,272
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","random",5,127.250438324387,39.1406249999994,0.718882238133473,1971.70505052882,151
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","random",5,129.938648072721,33.0642361111106,0.732736722863384,1998.66379093898,180
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"RF","random",5,83.2477004828312,4.52777777777771,0.67542599500984,2090.26914934085,444
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"MAXENT","random",5,201.162368839856,38.0173611111105,0.700173206228469,1984.57874818518,251
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","disk",1,297.935033582391,33.7638888888884,0.773200906155541,2050.22265102527,575
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","disk",1,298.414722304642,30.0416666666662,0.772873580508806,2056.88931553632,635
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"RF","disk",1,318.091899765328,35.1840277777772,0.906893910430949,2042.87525148141,460
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"MAXENT","disk",1,316.945162247458,45.0156249999993,0.722908109229192,2038.76490939488,297
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","disk",3,210.194791357592,28.9878472222218,0.703234712591403,2042.4306044689,392
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","disk",3,207.315256386049,28.8940972222218,0.697600049641385,2046.40560528617,382
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"RF","disk",3,238.337307474442,25.9722222222218,0.82977355650257,2060.99693488333,470
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"MAXENT","disk",3,270.618455479729,34.0972222222217,0.682596758839862,2054.72974221735,404
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GLM","disk",5,179.396933077981,32.1597222222217,0.665538493159257,2038.01885830727,221
"Amelanchier utahensis",-0.346580957077461,939,2.97266559226611,7,"GAM","disk",5,173.825991961805,28.7847222222218,0.657043215903111,2036.31255602862,271
